"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Microcycstis","Genus","Species","Division","Tow_length_m","Net_radius_cm","Tow_vol_filtered_L","Total_sample_vol_mL","Aliquot_mL","Count_factor","Indiv_counted","Indiv_per_L","Biomass_factor","Species_biomass_ugDW.L","Comments"
"S-BR",2023-01-19,"2023","January","15:35","none","nauplii",NA,"Copepoda",8,6,90.47808,136,0.25,6.01250601250601,29,174.362674362674,0.101468968932139,17.6924007878309,"na"
"S-BR",2023-01-19,"2023","January","15:35","none","Polyarthra","vulgaris","Rotifera",8,6,90.47808,136,0.25,6.01250601250601,50,300.625300625301,0.03582041174712,10.76852205,"na"
"S-BR",2023-01-19,"2023","January","15:35","none","Synchaeta","spp.","Rotifera",8,6,90.47808,136,0.25,6.01250601250601,150,901.875901875902,0.011249646606,10.1457851785714,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Chydorus","sphaericus","Cladocera",24,6,271.43424,132,0.1,4.86305633364457,1,4.86305633364457,0.432921857458805,2.10532338088821,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Daphnia","lumholtzi","Cladocera",24,6,271.43424,132,0.1,4.86305633364457,3,14.5891690009337,9.72682386232667,141.906277169798,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Simocephalus","spp.","Cladocera",24,6,271.43424,132,0.1,4.86305633364457,1,4.86305633364457,0.549776720982537,2.67359516506447,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","cyclopoid","copepodid","Copepoda",24,6,271.43424,132,0.1,4.86305633364457,44,213.974478680361,1.54580234093123,330.762250043643,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","nauplii",NA,"Copepoda",24,6,271.43424,132,0.1,4.86305633364457,107,520.347027699969,0.120226892384384,62.5597061018181,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Collotheca","spp.","Rotifera",24,6,271.43424,132,0.1,4.86305633364457,1,4.86305633364457,0.012295628928,0.0597943361344538,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Keratella","americana","Rotifera",24,6,271.43424,132,0.1,4.86305633364457,7,34.041394335512,0.007204470075,0.245250206801471,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Polyarthra","vulgaris","Rotifera",24,6,271.43424,132,0.1,4.86305633364457,27,131.302521008403,0.0298852092,3.92400330882353,"na"
"S-MD",2023-01-19,"2023","January","15:10","none","Synchaeta","spp.","Rotifera",24,6,271.43424,132,0.1,4.86305633364457,40,194.522253345783,0.00617182936425,1.20055815519958,"na"
"A-BHC",2023-04-11,"2023","April","17:55","none","Bosmina","longirostris","Cladocera",19,6,214.88544,102,1.3,0.365131944079312,3,1.09539583223794,0.640917467390719,0.702058322588288,"na"
"A-BHC",2023-04-11,"2023","April","17:55","none","Chydorus","sphaericus","Cladocera",19,6,214.88544,102,1.3,0.365131944079312,1,0.365131944079312,0.311007850428181,0.11355890105077,"na"
"A-BHC",2023-04-11,"2023","April","17:55","none","cyclopoid","copepodid","Copepoda",19,6,214.88544,102,1.3,0.365131944079312,6,2.19079166447587,0.632811734464224,1.38635867304674,"na"
"A-BHC",2023-04-11,"2023","April","17:55","none","nauplii",NA,"Copepoda",19,6,214.88544,102,1.3,0.365131944079312,194,70.8355971513866,0.0389055024524492,2.75589449869398,"na"
"A-BHC",2023-04-11,"2023","April","17:55","none","veliger","quagga","Bivalvia",19,6,214.88544,102,1.3,0.365131944079312,21,7.66777082566556,0.0325882300204504,0.249879079410888,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Bosmina","longirostris","Cladocera",30,6,339.2928,174,0.4,1.28207848796084,72,92.3096511331806,1.09874719245192,101.424970018798,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Daphnia","galeata","Cladocera",30,6,339.2928,174,0.4,1.28207848796084,7,8.97454941572589,4.08021530690201,36.6180938985933,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Daphnia","lumholtzi","Cladocera",30,6,339.2928,174,0.4,1.28207848796084,2,2.56415697592168,14.297563236725,36.6611965121299,"na"
"A-D",2023-04-11,"2023","April","16:25","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,174,0.4,1.28207848796084,8,10.2566279036867,0.838144539865081,8.59653667490286,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Diacyclops","thomasi","Copepoda",30,6,339.2928,174,0.4,1.28207848796084,1,1.28207848796084,2.82766672993294,3.62529068556961,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Mesocyclops","edax","Copepoda",30,6,339.2928,174,0.4,1.28207848796084,9,11.5387063916476,25.2511323044213,291.365401717364,"na"
"A-D",2023-04-11,"2023","April","16:25","none","nauplii",NA,"Copepoda",30,6,339.2928,174,0.4,1.28207848796084,127,162.823967971027,0.0609476041779548,9.92373075058213,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Collotheca","spp.","Rotifera",30,6,339.2928,174,0.4,1.28207848796084,1,1.28207848796084,0.02401490025,0.0307889870010504,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Keratella","cochlearis","Rotifera",30,6,339.2928,174,0.4,1.28207848796084,2,2.56415697592168,0.0036886886784,0.00945837680672269,"na"
"A-D",2023-04-11,"2023","April","16:25","none","Synchaeta","spp.","Rotifera",30,6,339.2928,174,0.4,1.28207848796084,5,6.4103924398042,0.003660938127,0.0234680500919118,"na"
"A-D",2023-04-11,"2023","April","16:25","none","veliger","quagga","Bivalvia",30,6,339.2928,174,0.4,1.28207848796084,21,26.9236482471777,0.0179396705390979,0.483001379264929,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Bosmina","longirostris","Cladocera",14,6,158.33664,116,0.35,2.09318936809933,10,20.9318936809933,0.486248904517844,10.178110371867,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Daphnia","galeata","Cladocera",14,6,158.33664,116,0.35,2.09318936809933,10,20.9318936809933,11.019527032929,230.659568268102,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Daphnia","lumholtzi","Cladocera",14,6,158.33664,116,0.35,2.09318936809933,1,2.09318936809933,17.6652969364145,36.9768117316205,"na"
"A-M",2023-04-11,"2023","April","17:20","none","cyclopoid","copepodid","Copepoda",14,6,158.33664,116,0.35,2.09318936809933,7,14.6523255766953,0.428626091707148,6.28036904635961,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Mesocyclops","edax","Copepoda",14,6,158.33664,116,0.35,2.09318936809933,2,4.18637873619867,4.12324954304951,17.2614842110633,"na"
"A-M",2023-04-11,"2023","April","17:20","none","nauplii",NA,"Copepoda",14,6,158.33664,116,0.35,2.09318936809933,63,131.870930190258,0.078557406887231,10.3594383195537,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Collotheca","spp.","Rotifera",14,6,158.33664,116,0.35,2.09318936809933,2,4.18637873619867,0.012295628928,0.0514741594923684,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Keratella","cochlearis","Rotifera",14,6,158.33664,116,0.35,2.09318936809933,3,6.279568104298,0.0036886886784,0.0231633717715658,"na"
"A-M",2023-04-11,"2023","April","17:20","none","Synchaeta","spp.","Rotifera",14,6,158.33664,116,0.35,2.09318936809933,2,4.18637873619867,0.007780827681,0.0325734915537644,"na"
"A-M",2023-04-11,"2023","April","17:20","none","veliger","quagga","Bivalvia",14,6,158.33664,116,0.35,2.09318936809933,128,267.928239116715,0.0177307015891678,4.75055565508966,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","Bosmina","longirostris","Cladocera",10,6,113.0976,138,1.6,0.762615652321535,4,3.05046260928614,0.486248904517844,1.48328410203803,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","Daphnia","galeata","Cladocera",10,6,113.0976,138,1.6,0.762615652321535,10,7.62615652321535,6.30832834479447,48.1082993572386,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","cyclopoid","copepodid","Copepoda",10,6,113.0976,138,1.6,0.762615652321535,7,5.33830956625074,2.83479407892285,15.1330083498648,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","Diacyclops","thomasi","Copepoda",10,6,113.0976,138,1.6,0.762615652321535,1,0.762615652321535,4.33599558613311,3.3066981023822,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","harpacticoid",NA,"Copepoda",10,6,113.0976,138,1.6,0.762615652321535,1,0.762615652321535,0.862279377844155,0.657587750218027,"na"
"A-TMI",2023-04-11,"2023","April","15:30","none","nauplii",NA,"Copepoda",10,6,113.0976,138,1.6,0.762615652321535,182,138.796048722519,0.029411471330881,4.08219600784194,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Bosmina","longirostris","Cladocera",9,6,101.78784,76,2.5,0.298660429379384,1,0.298660429379384,1.44552806006344,0.431722031098494,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Daphnia","parvula","Cladocera",9,6,101.78784,76,2.5,0.298660429379384,2,0.597320858758767,2.52071989125301,1.50567857013356,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","cyclopoid","copepodid","Copepoda",9,6,101.78784,76,2.5,0.298660429379384,24,7.16785030510521,0.760871837714391,5.45381543410706,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Diacyclops","thomasi","Copepoda",9,6,101.78784,76,2.5,0.298660429379384,1,0.298660429379384,3.81607176862232,1.13970963295928,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","nauplii",NA,"Copepoda",9,6,101.78784,76,2.5,0.298660429379384,125,37.3325536724229,0.0678071344763133,2.53141348721017,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","bdelloid",NA,"Rotifera",9,6,101.78784,76,2.5,0.298660429379384,1,0.298660429379384,1.1031815450799,0.329476673936975,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Lophocharis","spp.","Rotifera",9,6,101.78784,76,2.5,0.298660429379384,1,0.298660429379384,0.007204470075,0.00215169012605042,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Polyarthra","vulgaris","Rotifera",9,6,101.78784,76,2.5,0.298660429379384,2,0.597320858758767,0.0217863175068,0.0130134218823529,"na"
"B-BC",2023-04-10,"2023","April","13:30","none","Synchaeta","spp.","Rotifera",9,6,101.78784,76,2.5,0.298660429379384,46,13.7383797514516,0.0090530837298,0.124374702201681,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Alona","spp.","Cladocera",30,6,339.2928,87,0.4,0.64103924398042,1,0.64103924398042,0.199512585195707,0.127895396778435,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Bosmina","longirostris","Cladocera",30,6,339.2928,87,0.4,0.64103924398042,11,7.05143168378462,0.92666956223711,6.53434711155759,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Daphnia","parvula","Cladocera",30,6,339.2928,87,0.4,0.64103924398042,14,8.97454941572589,4.41450530350878,39.6181959923235,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Acanthocyclops","vernalis","Copepoda",30,6,339.2928,87,0.4,0.64103924398042,4,2.56415697592168,4.72553058061421,12.1170022032132,"na"
"B-D",2023-04-10,"2023","April","14:25","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,87,0.4,0.64103924398042,18,11.5387063916476,1.50722016897146,17.3913709973311,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Diacyclops","thomasi","Copepoda",30,6,339.2928,87,0.4,0.64103924398042,2,1.28207848796084,1.85354120982178,2.37638531166141,"na"
"B-D",2023-04-10,"2023","April","14:25","none","nauplii",NA,"Copepoda",30,6,339.2928,87,0.4,0.64103924398042,72,46.1548255665903,0.0695649640361437,3.21075878063434,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Collotheca","pelagica","Rotifera",30,6,339.2928,87,0.4,0.64103924398042,5,3.2051962199021,0.065896886286,0.211212450827206,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Polyarthra","dolichoptera","Rotifera",30,6,339.2928,87,0.4,0.64103924398042,2,1.28207848796084,0.0153012271104,0.0196173741176471,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Pompholyx","sulcata","Rotifera",30,6,339.2928,87,0.4,0.64103924398042,2,1.28207848796084,0.0160099335,0.0205259913340336,"na"
"B-D",2023-04-10,"2023","April","14:25","none","Synchaeta","spp.","Rotifera",30,6,339.2928,87,0.4,0.64103924398042,92,58.9756104461987,0.0377535578508,2.22653912076681,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Bosmina","longirostris","Cladocera",30,6,339.2928,95,0.6,0.466656920905287,2,0.933313841810574,0.698295514540069,0.651728869394484,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Daphnia","parvula","Cladocera",30,6,339.2928,95,0.6,0.466656920905287,3,1.39997076271586,1.54782806303841,2.1669140339649,"na"
"B-M",2023-04-10,"2023","April","15:20","none","calanoid","copepodid","Copepoda",30,6,339.2928,95,0.6,0.466656920905287,2,0.933313841810574,1.51871953247463,1.41744196148665,"na"
"B-M",2023-04-10,"2023","April","15:20","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,95,0.6,0.466656920905287,16,7.46651073448459,2.62958498882186,19.6338245462779,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Diacyclops","thomasi","Copepoda",30,6,339.2928,95,0.6,0.466656920905287,3,1.39997076271586,3.18603726361916,4.46035901799007,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Mesocyclops","edax","Copepoda",30,6,339.2928,95,0.6,0.466656920905287,1,0.466656920905287,28.0303331451563,13.0805489574681,"na"
"B-M",2023-04-10,"2023","April","15:20","none","nauplii",NA,"Copepoda",30,6,339.2928,95,0.6,0.466656920905287,85,39.6658382769494,0.0600227693697245,2.38085346275412,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Collotheca","pelagica","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,4,1.86662768362115,0.098365031424,0.183610890756303,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Keratella","cochlearis","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,3,1.39997076271586,0.0036886886784,0.00516405630252101,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Polyarthra","dolichoptera","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,3,1.39997076271586,0.0298852092,0.0418384191176471,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Polyarthra","vulgaris","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,11,5.13322612995816,0.0217863175068,0.111834094301471,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Pompholyx","sulcata","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,3,1.39997076271586,0.0160099335,0.0224134388130252,"na"
"B-M",2023-04-10,"2023","April","15:20","none","Synchaeta","spp.","Rotifera",30,6,339.2928,95,0.6,0.466656920905287,102,47.5990059323393,0.0309642787179,1.47386888638393,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Bosmina","longirostris","Cladocera",15,6,169.6464,87,0.7,0.732616278834766,12,8.7913953460172,0.693921574288432,6.10053889870025,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Chydorus","sphaericus","Cladocera",15,6,169.6464,87,0.7,0.732616278834766,1,0.732616278834766,0.505368546005567,0.370241223614735,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Daphnia","parvula","Cladocera",15,6,169.6464,87,0.7,0.732616278834766,11,8.05877906718243,4.82824075935773,38.9097255628291,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Acanthocyclops","vernalis","Copepoda",15,6,169.6464,87,0.7,0.732616278834766,1,0.732616278834766,3.6971816566939,2.70861546750325,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","calanoid","copepodid","Copepoda",15,6,169.6464,87,0.7,0.732616278834766,1,0.732616278834766,1.87519956346869,1.37380172626101,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","cyclopoid","copepodid","Copepoda",15,6,169.6464,87,0.7,0.732616278834766,34,24.9089534803821,1.41262039321612,35.1868956600593,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Diacyclops","thomasi","Copepoda",15,6,169.6464,87,0.7,0.732616278834766,2,1.46523255766953,3.26093535734717,4.77802865404081,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","nauplii",NA,"Copepoda",15,6,169.6464,87,0.7,0.732616278834766,67,49.0852906819293,0.0736926566972073,3.61722547510605,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Collotheca","spp.","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,1,0.732616278834766,0.02401490025,0.0175937068577431,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Kellicottia","bostoniensis","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,1,0.732616278834766,0.0032019867,0.00234582758103241,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Keratella","cochlearis","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,2,1.46523255766953,0.0058575010032,0.00858260117647059,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Polyarthra","dolichoptera","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,4,2.93046511533907,0.0217863175068,0.0638440434453782,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Polyarthra","vulgaris","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,5,3.66308139417383,0.0217863175068,0.0798050543067227,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Pompholyx","sulcata","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,3,2.1978488365043,0.0160099335,0.0351874137154862,"na"
"B-MBL",2023-04-10,"2023","April","15:50","none","Synchaeta","spp.","Rotifera",15,6,169.6464,87,0.7,0.732616278834766,59,43.2243604512512,0.023342483043,1.00896390087785,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Bosmina","longirostris","Cladocera",15,6,169.6464,95,0.6,0.933313841810574,16,14.9330214689692,0.519027293230571,7.75064571279308,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Daphnia","galeata","Cladocera",15,6,169.6464,95,0.6,0.933313841810574,4,3.7332553672423,2.49160973784295,9.30181542687535,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Daphnia","lumholtzi","Cladocera",15,6,169.6464,95,0.6,0.933313841810574,1,0.933313841810574,1.38949823788979,1.29683793859394,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","ostracod",NA,"Ostracoda",15,6,169.6464,95,0.6,0.933313841810574,1,0.933313841810574,0.0486600683408862,0.0454151153259976,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","cyclopoid","copepodid","Copepoda",15,6,169.6464,95,0.6,0.933313841810574,9,8.39982457629517,1.54438159828666,12.9725345044663,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Diacyclops","thomasi","Copepoda",15,6,169.6464,95,0.6,0.933313841810574,1,0.933313841810574,1.2834421773986,1.19785434932962,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Mesocyclops","edax","Copepoda",15,6,169.6464,95,0.6,0.933313841810574,1,0.933313841810574,4.66457270768684,4.35351027421595,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","nauplii",NA,"Copepoda",15,6,169.6464,95,0.6,0.933313841810574,166,154.930097740555,0.0552694412986322,8.56289994246296,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Collotheca","spp.","Rotifera",15,6,169.6464,95,0.6,0.933313841810574,1,0.933313841810574,0.041497747632,0.0387304222689076,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","Synchaeta","spp.","Rotifera",15,6,169.6464,95,0.6,0.933313841810574,3,2.79994152543172,0.005464723968,0.0153009075630252,"na"
"C-BCF",2023-04-12,"2023","April","10:30","none","veliger","quagga","Bivalvia",15,6,169.6464,95,0.6,0.933313841810574,10,9.33313841810574,0.0132093582635005,0.123284769087599,"na"
"C-BD",2023-04-12,"2023","April","09:40","none","Bosmina","longirostris","Cladocera",0,6,NA,184,1,NA,51,NA,0.991309595860734,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Daphnia","galeata","Cladocera",0,6,NA,184,1,NA,10,NA,7.80922327771338,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Daphnia","parvula","Cladocera",0,6,NA,184,1,NA,3,NA,2.35017924654489,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","cyclopoid","copepodid","Copepoda",0,6,NA,184,1,NA,13,NA,0.996826178726308,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Diacyclops","thomasi","Copepoda",0,6,NA,184,1,NA,2,NA,2.96781619047186,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Mesocyclops","edax","Copepoda",0,6,NA,184,1,NA,7,NA,4.12324954304951,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","nauplii",NA,"Copepoda",0,6,NA,184,1,NA,133,NA,0.0682460962848367,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Collotheca","spp.","Rotifera",0,6,NA,184,1,NA,1,NA,0.012295628928,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Lepadella","spp.","Rotifera",0,6,NA,184,1,NA,1,NA,0.010673289,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","Synchaeta","spp.","Rotifera",0,6,NA,184,1,NA,5,NA,0.014206147659,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-BD",2023-04-12,"2023","April","09:40","none","veliger","quagga","Bivalvia",0,6,NA,184,1,NA,19,NA,0.00948058584199573,NA,"Tow Length on CoC reads ""15 seconds flow."" No tow in meters given. High detritus and silt."
"C-D",2023-04-12,"2023","April","11:05","none","Bosmina","longirostris","Cladocera",30,6,339.2928,117,0.4,0.862087259146083,50,43.1043629573041,1.06989049477349,46.1169482112862,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Chydorus","sphaericus","Cladocera",30,6,339.2928,117,0.4,0.862087259146083,5,4.31043629573041,0.432921857458805,1.86608208760546,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Daphnia","galeata","Cladocera",30,6,339.2928,117,0.4,0.862087259146083,14,12.0692216280452,7.68168133729333,92.7119145358115,"na"
"C-D",2023-04-12,"2023","April","11:05","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,117,0.4,0.862087259146083,14,12.0692216280452,1.76885342908914,21.3486840632045,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Diacyclops","thomasi","Copepoda",30,6,339.2928,117,0.4,0.862087259146083,1,0.862087259146083,2.89721255637519,2.4976500318891,"na"
"C-D",2023-04-12,"2023","April","11:05","none","nauplii",NA,"Copepoda",30,6,339.2928,117,0.4,0.862087259146083,101,87.0708131737543,0.0572155012185916,4.98180021724671,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Collotheca","pelagica","Rotifera",30,6,339.2928,117,0.4,0.862087259146083,2,1.72417451829217,0.041497747632,0.0715493590336135,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Polyarthra","dolichoptera","Rotifera",30,6,339.2928,117,0.4,0.862087259146083,6,5.1725235548765,0.0153012271104,0.0791459576470589,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Polyarthra","vulgaris","Rotifera",30,6,339.2928,117,0.4,0.862087259146083,2,1.72417451829217,0.0298852092,0.0515273161764706,"na"
"C-D",2023-04-12,"2023","April","11:05","none","Synchaeta","spp.","Rotifera",30,6,339.2928,117,0.4,0.862087259146083,32,27.5867922926746,0.00864803241225,0.238571473897059,"na"
"C-D",2023-04-12,"2023","April","11:05","none","veliger","quagga","Bivalvia",30,6,339.2928,117,0.4,0.862087259146083,30,25.8626177743825,0.00975348483870147,0.252250650351571,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Bosmina","longirostris","Cladocera",16,6,180.95616,126,0.4,1.74075311942959,21,36.5558155080214,1.12765647209008,41.2224019501511,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Daphnia","galeata","Cladocera",16,6,180.95616,126,0.4,1.74075311942959,2,3.48150623885918,4.99784647402862,17.400033680191,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Daphnia","lumholtzi","Cladocera",16,6,180.95616,126,0.4,1.74075311942959,2,3.48150623885918,4.88830214124964,17.0186544021893,"na"
"C-M",2023-04-12,"2023","April","11:50","none","cyclopoid","copepodid","Copepoda",16,6,180.95616,126,0.4,1.74075311942959,17,29.592803030303,1.20754614734864,35.7346752884895,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Mesocyclops","edax","Copepoda",16,6,180.95616,126,0.4,1.74075311942959,1,1.74075311942959,2.65207941385095,4.61661551263604,"na"
"C-M",2023-04-12,"2023","April","11:50","none","nauplii",NA,"Copepoda",16,6,180.95616,126,0.4,1.74075311942959,81,141.001002673797,0.0833733021194365,11.7557191950659,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Keratella","cochlearis","Rotifera",16,6,180.95616,126,0.4,1.74075311942959,6,10.4445187165775,0.0021346578,0.0222954733455882,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Keratella","cochlearis var. tecta","Rotifera",16,6,180.95616,126,0.4,1.74075311942959,2,3.48150623885918,0.0021346578,0.00743182444852941,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Polyarthra","dolichoptera","Rotifera",16,6,180.95616,126,0.4,1.74075311942959,35,60.9263591800356,0.022189767831,1.35194176499311,"na"
"C-M",2023-04-12,"2023","April","11:50","none","Synchaeta","spp.","Rotifera",16,6,180.95616,126,0.4,1.74075311942959,38,66.1486185383244,0.010833388335,0.716613672449449,"na"
"C-M",2023-04-12,"2023","April","11:50","none","veliger","quagga","Bivalvia",16,6,180.95616,126,0.4,1.74075311942959,69,120.111965240642,0.0164841294750443,1.97994118652875,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Bosmina","longirostris","Cladocera",5,6,56.5488,55,0.6,1.62101877788152,10,16.2101877788152,0.888642448347344,14.4050609559366,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","cyclopoid","copepodid","Copepoda",5,6,56.5488,55,0.6,1.62101877788152,3,4.86305633364457,0.428626091707148,2.08443283004177,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","nauplii",NA,"Copepoda",5,6,56.5488,55,0.6,1.62101877788152,49,79.4299201161946,0.0587329627128663,4.66515453647041,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Euchlanis","spp.","Rotifera",5,6,56.5488,55,0.6,1.62101877788152,1,1.62101877788152,0.023449215933,0.0380116193539916,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Keratella","cochlearis","Rotifera",5,6,56.5488,55,0.6,1.62101877788152,3,4.86305633364457,0.0028412295318,0.013817059269958,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Keratella","cochlearis var. tecta","Rotifera",5,6,56.5488,55,0.6,1.62101877788152,2,3.24203755576305,0.0010929447936,0.00354336806722689,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Polyarthra","dolichoptera","Rotifera",5,6,56.5488,55,0.6,1.62101877788152,7,11.3471314451707,0.0217863175068,0.247212208455883,"na"
"GR-D",2023-04-12,"2023","April","16:20","none","Synchaeta","spp.","Rotifera",5,6,56.5488,55,0.6,1.62101877788152,63,102.124183006536,0.00753229252285715,0.769229220063026,"na"
