"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Sample_Depth_m","Genus","Division","Tally","Density_cells.L","Total_BV_um3.L","NOTES"
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Cyclotella pseudostelligera","Bacillariophyta",19,116114.832826748,78793602.6945994,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Fragilaria capucina","Bacillariophyta",3,18333.9209726444,4406221.20331641,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Fragilaria crotonensis","Bacillariophyta",1,6111.30699088146,4147031.72076839,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Nitzschia inconspicua","Bacillariophyta",1,7263.80057803468,370453.829479769,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Stephanodiscus hantzschii","Bacillariophyta",10,61113.0699088146,107995617.728343,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Stephanodiscus parvus","Bacillariophyta",65,397234.954407295,61149518.6604043,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Synedra ulna","Bacillariophyta",2,800.007957823535,1533111.17013349,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Chlamydomonas sp.","Chlorophyta",3,18333.9209726444,19583205.3480729,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Chlorella sp.","Chlorophyta",2,12222.6139817629,799967.53872847,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Oocystis sp.","Chlorophyta",4,29055.2023121387,6024449.18009827,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Pediastrum duplex","Chlorophyta",64,25600.2546503531,270390544.471544,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,4183645.26395713,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Mallomonas sp.","Chrysophyta",2,12222.6139817629,44388598.7889654,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Cryptomonas erosa","Cryptophyta",52,317787.963525836,935962020.31231,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Plagioselmis nannoplanctica","Cryptophyta",149,910584.741641338,77238465.7993113,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Rhodomonas lacustris","Cryptophyta",9,55001.7629179331,64912565.962583,NA
"R-CRS",2023-04-11,"2023","April","12:50","0-5","Glenodinium sp.","Pyrrophyta",1,7263.80057803468,123531634.703025,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Nitzschia inconspicua","Bacillariophyta",1,7263.80057803468,326871.026011561,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Reimeria sinuata","Bacillariophyta",2,11407.7730496454,3763047.30217872,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Stephanodiscus hantzschii","Bacillariophyta",4,22815.5460992908,45873338.5408454,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Stephanodiscus parvus","Bacillariophyta",18,102669.957446809,15804798.6691506,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Characium sp.","Chlorophyta",1,7263.80057803468,342298.24886922,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Chlamydomonas sp.","Chlorophyta",7,39927.2056737589,40139171.2232397,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Chlorella sp.","Chlorophyta",16,91262.1843971631,5973090.95583924,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Monoraphidium sp.","Chlorophyta",3,1200.0119367353,350604.931530528,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Staurastrum sp.","Chlorophyta",2,800.007957823535,16101856.1147354,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Mallomonas sp.","Chrysophyta",3,17111.6595744681,75090712.951333,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Cryptomonas erosa","Cryptophyta",67,382160.397163121,980482880.401012,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",195,1112257.87234043,94344971.6474808,NA
"R-D",2023-04-11,"2023","April","12:10","0-5","Rhodomonas lacustris","Cryptophyta",6,34223.3191489362,40390041.043385,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Nitzschia inconspicua","Bacillariophyta",3,12833.7446808511,616019.744680851,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Stephanodiscus hantzschii","Bacillariophyta",4,17111.6595744681,34405003.905634,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Stephanodiscus parvus","Bacillariophyta",19,81280.3829787234,12512132.2797443,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Sphaerocystis schroeteri","Chlorophyta",8,3200.03183129414,361914.768031513,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Mallomonas sp.","Chrysophyta",3,12833.7446808511,63138557.9486987,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Cryptomonas erosa","Cryptophyta",134,573240.595744681,1620798230.86698,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Plagioselmis nannoplanctica","Cryptophyta",133,568962.680851064,48261081.6504421,NA
"R-M",2023-04-11,"2023","April","11:20","0-5","Rhodomonas lacustris","Cryptophyta",17,72724.5531914894,85828837.2171931,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Cyclotella meneghiniana","Bacillariophyta",2,800.007957823535,1815857.08265811,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Nitzschia inconspicua","Bacillariophyta",3,12833.7446808511,539017.276595745,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Rhoicosphenia abbreviata","Bacillariophyta",1,7263.80057803468,7240009.45200145,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Stephanodiscus parvus","Bacillariophyta",10,42779.1489361702,6585332.77881277,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Characium sp.","Chlorophyta",1,7263.80057803468,365118.132127168,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Chlorella sp.","Chlorophyta",7,29945.4042553191,1959920.46988475,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Sphaerocystis schroeteri","Chlorophyta",16,68446.6382978723,7741125.87876766,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Cryptomonas erosa","Cryptophyta",180,770024.680851064,2358624291.18702,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Plagioselmis nannoplanctica","Cryptophyta",51,218173.659574468,18506129.0539289,NA
"R-WH",2023-04-11,"2023","April","10:33","0-5","Rhodomonas lacustris","Cryptophyta",12,51334.9787234043,60585061.5650774,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Nitzschia acicularis","Bacillariophyta",2,25926.7569310123,4355695.16441006,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Nitzschia fruticosa","Bacillariophyta",16,6400.06366258828,652806.493584005,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Planothidium lanceolatum","Bacillariophyta",1,7263.80057803468,3251833.36425759,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Stephanodiscus hantzschii","Bacillariophyta",9,116670.406189555,264818345.047805,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Stephanodiscus parvus","Bacillariophyta",254,3292698.13023856,506871068.429831,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Synedra tenera","Bacillariophyta",19,246304.190844616,33659725.0568259,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Synedra ulna","Bacillariophyta",1,400.003978911768,578058.310050333,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,4563976.6515896,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Cryptomonas erosa","Cryptophyta",3,38890.1353965184,99777769.375951,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Plagioselmis nannoplanctica","Cryptophyta",14,181487.298517086,15394284.4180039,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Rhodomonas lacustris","Cryptophyta",9,116670.406189555,113563391.797894,NA
"S-BC",2023-04-12,"2023","April","14:05","0-5","Planktolyngbya limnetica","Cyanobacteria",109,1413008.25274017,22195462.9836299,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Encyonema minutum","Bacillariophyta",1,400.003978911768,216549.84663743,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Fragilaria capucina","Bacillariophyta",3,213895.744680851,68541218.7182553,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Nitzschia fruticosa","Bacillariophyta",14,998180.141843972,101814374.468085,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Stephanodiscus hantzschii","Bacillariophyta",4,285194.326241135,647333732.339078,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Stephanodiscus parvus","Bacillariophyta",121,8627128.36879433,1328042110.39391,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Synedra tenera","Bacillariophyta",12,855582.978723404,129018764.646128,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,10497146.2986561,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Chlamydomonas sp.","Chlorophyta",13,926881.560283688,931802189.110922,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Kirchneriella sp.","Chlorophyta",4,29055.2023121387,958435.096833815,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Scenedesmus communis","Chlorophyta",44,3137137.58865248,492780003.856737,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Sphaerocystis schroeteri","Chlorophyta",5,356492.907801418,64024068.6829019,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Mallomonas sp.","Chrysophyta",2,14527.6011560694,49633246.0860368,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Cryptomonas erosa","Cryptophyta",12,855582.978723404,2519897746.99468,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Plagioselmis lacustris","Cryptophyta",16,1140777.30496454,1346334701.44617,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",17,1212075.88652482,102811828.077383,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Aphanizomenon sp.","Cyanobacteria",9,641687.234042553,100795909.879787,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Dolichospermum sp.","Cyanobacteria",80,32000.3183129414,5747072.47383375,NA
"S-BR",2023-04-12,"2023","April","15:10","0-5","Planktolyngbya limnetica","Cyanobacteria",1204,85843492.1985815,1348425283.28071,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Cocconeis placentula","Bacillariophyta",1,7263.80057803468,8158108.2647164,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Fragilaria capucina","Bacillariophyta",2,122226.139817629,32830667.7894164,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Nitzschia fruticosa","Bacillariophyta",4,29055.2023121387,2963630.63583815,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Stephanodiscus hantzschii","Bacillariophyta",7,427791.489361702,860125097.640851,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Stephanodiscus parvus","Bacillariophyta",146,8922508.20668693,1373512265.29523,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Synedra tenera","Bacillariophyta",8,488904.559270517,67965242.0903708,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Chlamydomonas sp.","Chlorophyta",13,794469.90881459,798687590.666504,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Scenedesmus communis","Chlorophyta",32,1955618.23708207,307187534.871732,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Sphaerocystis schroeteri","Chlorophyta",4,244452.279635258,43902218.5254184,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Mallomonas sp.","Chrysophyta",1,7263.80057803468,35735937.1819465,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Plagioselmis nannoplanctica","Cryptophyta",9,550017.629179331,46654106.8586444,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Rhodomonas lacustris","Cryptophyta",13,794469.90881459,937625952.792865,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Dolichospermum sp.","Cyanobacteria",42,16800.1671142942,1900052.53216544,NA
"S-MD",2023-04-12,"2023","April","10:33","0-5","Planktolyngbya limnetica","Cyanobacteria",949,57996303.343465,911003033.103982,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Achnanthidium minutissimum","Bacillariophyta",15,427791.489361702,24191018.3711489,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Cocconeis placentula","Bacillariophyta",1,400.003978911768,397415.088159604,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Cyclotella bodanica","Bacillariophyta",1,400.003978911768,3435362.83717413,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Fragilaria capucina","Bacillariophyta",8,228155.460992908,56983287.7187064,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Fragilaria crotonensis","Bacillariophyta",14,5600.05570476475,3905663.53834008,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Stephanodiscus parvus","Bacillariophyta",14,399272.056737589,61463105.9355858,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Pandorina sp.","Chlorophyta",16,456310.921985816,81950807.9141144,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,4183645.26395713,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Sphaerocystis schroeteri","Chlorophyta",10,285194.326241135,32254691.1615319,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Cryptomonas erosa","Cryptophyta",3,85558.2978723404,219511092.627092,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Plagioselmis nannoplanctica","Cryptophyta",29,827063.546099291,70153953.2763319,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Rhodomonas lacustris","Cryptophyta",10,285194.326241135,336583675.361541,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Anabaenopsis circularis","Cyanobacteria",14,101693.208092486,11501221.1620058,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Aphanizomenon sp.","Cyanobacteria",93,2652307.23404255,416623094.169787,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1648,47000024.964539,2214822126.42519,NA
"A-BHC",2023-07-12,"2023","July","14:05","0-5","Glenodinium sp.","Pyrrophyta",1,28519.4326241135,516075058.584511,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Achnanthidium minutissimum","Bacillariophyta",21,898362.127659575,59267995.0093149,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Cyclotella bodanica","Bacillariophyta",2,800.007957823535,9057294.06453864,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Encyonema minutum","Bacillariophyta",4,171116.595744681,89442871.6520767,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Fragilaria capucina","Bacillariophyta",7,299454.042553192,71968279.6541681,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Fragilaria crotonensis","Bacillariophyta",33,13200.1313040883,9455023.31482328,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Stephanodiscus parvus","Bacillariophyta",12,513349.787234043,79023993.3457532,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Chlamydomonas sp.","Chlorophyta",10,427791.489361702,430062548.820425,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Chlorella sp.","Chlorophyta",7,299454.042553192,19599204.6988475,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Pandorina sp.","Chlorophyta",16,116220.809248555,20872586.5532698,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Scenedesmus communis","Chlorophyta",24,1026699.57446809,94613760.7404936,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Cryptomonas erosa","Cryptophyta",8,342233.191489362,878044370.508369,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Plagioselmis nannoplanctica","Cryptophyta",107,4577368.93617021,388265844.85694,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Rhodomonas lacustris","Cryptophyta",3,128337.446808511,124919730.977683,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Anabaena circinalis","Cyanobacteria",64,2737865.53191489,286708365.880284,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Aphanizomenon sp.","Cyanobacteria",39,1668386.80851064,262069365.687447,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1093,46757609.787234,2056505350.64067,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Dolichospermum sp.","Cyanobacteria",23,167067.413294798,30004343.1703253,NA
"A-D",2023-07-12,"2023","July","12:40","0-5","Glenodinium sp.","Pyrrophyta",5,213895.744680851,3305209880.41365,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Achnanthidium minutissimum","Bacillariophyta",29,827063.546099291,50666744.0329064,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Fragilaria crotonensis","Bacillariophyta",4,29055.2023121387,21359410.7294393,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Staurosirella pinnata","Bacillariophyta",4,1600.01591564707,376994.550032826,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Stephanodiscus parvus","Bacillariophyta",3,85558.2978723404,13170665.5576255,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Synedra tenera","Bacillariophyta",2,57038.865248227,8332461.88339575,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Pandorina sp.","Chlorophyta",32,232441.61849711,62313494.5497033,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Scenedesmus communis","Chlorophyta",8,228155.460992908,32852000.2571158,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Sphaerocystis schroeteri","Chlorophyta",5,36319.0028901734,6522683.2978968,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Cryptomonas erosa","Cryptophyta",9,256674.893617021,632191946.766026,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Plagioselmis nannoplanctica","Cryptophyta",74,2110438.0141844,179013535.946502,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Rhodomonas lacustris","Cryptophyta",13,370752.624113475,360879222.824418,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Anabaenopsis circularis","Cyanobacteria",29,210650.216763006,33088830.7240246,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Aphanizomenon sp.","Cyanobacteria",119,3393812.4822695,533098367.808653,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1150,32797347.5177305,1442501465.83518,NA
"A-M",2023-07-12,"2023","July","13:25","0-5","Glenodinium sp.","Pyrrophyta",6,171116.595744681,3096450351.50706,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Achnanthidium minutissimum","Bacillariophyta",73,1951798.67021277,119569148.094898,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Cyclotella bodanica","Bacillariophyta",1,7263.80057803468,62383855.8564153,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Fragilaria capucina","Bacillariophyta",10,267369.680851064,73077034.6628457,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Fragilaria crotonensis","Bacillariophyta",9,3600.03581020591,2442924.68421271,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Staurosirella pinnata","Bacillariophyta",13,5200.05172585298,1102709.05884602,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Stephanodiscus parvus","Bacillariophyta",8,213895.744680851,32926663.8940638,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Synedra tenera","Bacillariophyta",5,133684.840425532,17639284.2289628,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Synedra ulna","Bacillariophyta",1,400.003978911768,766555.585066746,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Chlamydomonas sp.","Chlorophyta",8,213895.744680851,215031274.410213,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Chlorella sp.","Chlorophyta",21,561476.329787234,36748508.8103391,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Pandorina sp.","Chlorophyta",32,855582.978723404,96764073.4845957,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Cryptomonas erosa","Cryptophyta",3,80210.9042553192,197559983.364383,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Plagioselmis nannoplanctica","Cryptophyta",10,267369.680851064,22679079.7229521,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Rhodomonas lacustris","Cryptophyta",6,160421.808510638,156149663.722104,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Aphanizomenon sp.","Cyanobacteria",28,748635.106382979,117595228.193085,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1210,32351731.3829787,1524538136.93178,NA
"A-TMI",2023-07-12,"2023","July","11:50","0-5","Glenodinium sp.","Pyrrophyta",41,1096215.69148936,16939200637.1199,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Achnanthidium minutissimum","Bacillariophyta",15,305565.349544073,17279298.836535,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Aulacoseira granulata","Bacillariophyta",11,224081.25633232,123898972.398265,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Cyclotella bodanica","Bacillariophyta",2,14527.6011560694,143936413.649507,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Encyonema minutum","Bacillariophyta",1,400.003978911768,201615.374455538,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Nitzschia inconspicua","Bacillariophyta",2,40742.0466058764,1711165.95744681,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Stephanodiscus minutus","Bacillariophyta",122,2485264.84295846,146394059.58731,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Synedra tenera","Bacillariophyta",63,1283374.46808511,154217742.116074,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Synedra ulna","Bacillariophyta",2,800.007957823535,1369746.86511927,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Chlamydomonas sp.","Chlorophyta",9,183339.209726444,139770328.366638,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Chlorella sp.","Chlorophyta",10,203710.233029382,6826389.66381628,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Pandorina sp.","Chlorophyta",32,651872.745694022,174755575.393697,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Sphaerocystis schroeteri","Chlorophyta",8,162968.186423506,29268145.6836123,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Tetraedron sp.","Chlorophyta",1,20371.0233029382,3666784.19452888,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Cryptomonas erosa","Cryptophyta",6,122226.139817629,345585976.730699,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Plagioselmis nannoplanctica","Cryptophyta",27,550017.629179331,46654106.8586444,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Rhodomonas lacustris","Cryptophyta",16,325936.372847011,317256459.625862,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Anabaenopsis circularis","Cyanobacteria",79,1609310.84093212,252789742.238197,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",51,1038922.18844985,45694145.8121702,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Ceratium cornutum","Pyrrophyta",5,36319.0028901734,806625823.460316,NA
"B-BC",2023-07-11,"2023","July","13:25","0-5","Glenodinium sp.","Pyrrophyta",8,162968.186423506,1851658196.31017,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Achnanthidium minutissimum","Bacillariophyta",2,40742.0466058764,2303906.51153799,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Aulacoseira granulata","Bacillariophyta",13,5200.05172585298,2401455.2837091,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Cyclotella bodanica","Bacillariophyta",1,7263.80057803468,77017105.9955744,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Cyclotella ocellata","Bacillariophyta",3,61113.0699088146,12287501.3948693,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Fragilaria capucina","Bacillariophyta",5,101855.116514691,28318850.8709878,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Fragilaria crotonensis","Bacillariophyta",4,81484.0932117528,56061725.1140912,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Stephanodiscus minutulus","Bacillariophyta",135,2750088.14589666,215991235.456687,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Synedra tenera","Bacillariophyta",89,1813021.0739615,260581426.065412,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Synedra ulna","Bacillariophyta",2,800.007957823535,1809573.84015757,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Chlamydomonas sp.","Chlorophyta",15,305565.349544073,307187534.871733,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Chlorella sp.","Chlorophyta",12,244452.279635258,15999350.7745694,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Pandorina sp.","Chlorophyta",16,6400.06366258828,1715744.08548273,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Scenedesmus communis","Chlorophyta",16,325936.372847011,46931428.9387369,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Sphaerocystis schroeteri","Chlorophyta",8,58110.4046242775,10436293.2766349,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Cryptomonas erosa","Cryptophyta",8,162968.186423506,418116366.908747,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Plagioselmis nannoplanctica","Cryptophyta",26,529646.605876393,44926176.9749909,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Rhodomonas lacustris","Cryptophyta",9,183339.209726444,178456758.539547,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Anabaenopsis circinalis","Cyanobacteria",16,325936.372847011,51197922.4786221,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Ceratium cornutum","Pyrrophyta",1,7263.80057803468,256318633.724086,NA
"B-D",2023-07-11,"2023","July","14:15","0-5","Glenodinium sp.","Pyrrophyta",3,21791.401734104,346634026.68823,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Achnanthidium minutissimum","Bacillariophyta",5,178246.453900709,9239625.07231383,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Fragilaria capucina","Bacillariophyta",7,249545.035460993,68205232.3519894,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Fragilaria crotonensis","Bacillariophyta",14,5600.05570476475,3852884.30133548,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Nitzschia sp.","Bacillariophyta",2,14527.6011560694,4576194.36416185,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Stephanodiscus minutulus","Bacillariophyta",187,6666417.37588652,392684065.573338,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Synedra tenera","Bacillariophyta",61,2174606.73758865,327922693.475574,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,11980438.7104227,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Chlorella sp.","Chlorophyta",4,142597.163120567,9332954.61849882,NA
"B-M",2023-07-11,"2023","July","14:50","0-5","Scenedesmus communis","Chlorophyta",4,1600.01591564707,272273.841690374,NA
