"Sample_Date","Sample_Year","Sample_Month","Sample_Time","Site","Station_ID","Deg_C","mmHg","DO_percent","DO_mg.L","SPC_uS.cm","pH","pH_mV","DEP_m"
2023-02-15,"2023","February","0.51358796296296294","ROOSEVELT S4 Cholla","R-CRS","10.8",705,74.8,8.26,1310,7.99,-97.6,1.514
2023-02-15,"2023","February","0.51398148148148148","ROOSEVELT S4 Cholla","R-CRS","10.5",705,74,8.21,1311,7.98,-97.4,2.108
2023-02-15,"2023","February","0.51421296296296293","ROOSEVELT S4 Cholla","R-CRS","10.5",705,73.7,8.18,1311,7.98,-97.2,2.561
2023-02-15,"2023","February","0.51449074074074075","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,73.4,8.16,1311,7.98,-97.1,3.04
2023-02-15,"2023","February","0.51465277777777774","ROOSEVELT S4 Cholla","R-CRS","10.5",705,73.3,8.15,1312,7.98,-97,3.509
2023-02-15,"2023","February","0.51518518518518519","ROOSEVELT S4 Cholla","R-CRS","10.5",705,73.3,8.14,1311,7.97,-96.7,4.038
2023-02-15,"2023","February","0.51552083333333332","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,73.2,8.14,1311,7.97,-96.6,4.562
2023-02-15,"2023","February","0.51570601851851849","ROOSEVELT S4 Cholla","R-CRS","10.5",705,73.2,8.14,1311,7.97,-96.5,5.054
2023-02-15,"2023","February","0.516087962962963","ROOSEVELT S4 Cholla","R-CRS","10.5",705,73.1,8.12,1312,7.96,-96.4,6.019
2023-02-15,"2023","February","0.51624999999999999","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,73,8.11,1313,7.96,-96.3,7.003
2023-02-15,"2023","February","0.51650462962962962","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,72.8,8.09,1314,7.96,-96,8.05
2023-02-15,"2023","February","0.51665509259259257","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,72.6,8.07,1316,7.95,-95.8,9.021
2023-02-15,"2023","February","0.51682870370370371","ROOSEVELT S4 Cholla","R-CRS","10.5",705,72.5,8.05,1316,7.95,-95.6,10.029
2023-02-15,"2023","February","0.51709490740740738","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,72.2,8.03,1317,7.95,-95.4,11.089
2023-02-15,"2023","February","0.51728009259259256","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,72.1,8,1319,7.94,-95.2,12.048
2023-02-15,"2023","February","0.51747685185185188","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,71.9,7.99,1320,7.94,-95.1,13.066
2023-02-15,"2023","February","0.51770833333333333","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,71.7,7.97,1321,7.94,-94.9,14.022
2023-02-15,"2023","February","0.5178935185185185","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,71.6,7.95,1323,7.94,-94.8,15.029
2023-02-15,"2023","February","0.51809027777777772","ROOSEVELT S4 Cholla","R-CRS","10.5",705.3,71.2,7.91,1329,7.93,-94.4,16.139
2023-02-15,"2023","February","0.51826388888888886","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,70.9,7.87,1330,7.92,-94.1,17.033
2023-02-15,"2023","February","0.51857638888888891","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,70.6,7.83,1332,7.92,-93.9,18.041
2023-02-15,"2023","February","0.51892361111111118","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,70.2,7.79,1334,7.92,-93.7,19.012
2023-02-15,"2023","February","0.51918981481481474","ROOSEVELT S4 Cholla","R-CRS","10.5",705,70,7.77,1335,7.91,-93.5,20.147
2023-02-15,"2023","February","0.51965277777777785","ROOSEVELT S4 Cholla","R-CRS","10.5",705,69.9,7.76,1335,7.91,-93.4,20.02
2023-02-15,"2023","February","0.52052083333333332","ROOSEVELT S4 Cholla","R-CRS","10.5",705,69.8,7.75,1335,7.91,-93.3,22.068
2023-02-15,"2023","February","0.52091435185185186","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,69.7,7.73,1336,7.91,-93.2,24.051
2023-02-15,"2023","February","0.52143518518518517","ROOSEVELT S4 Cholla","R-CRS","10.5",705.2,69.5,7.72,1337,7.91,-93.1,26.206
2023-02-15,"2023","February","0.52164351851851853","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,69.4,7.71,1339,7.9,-93.1,28.153
2023-02-15,"2023","February","0.52179398148148148","ROOSEVELT S4 Cholla","R-CRS","10.5",705.1,69.4,7.7,1339,7.9,-93,29.204
2023-02-15,"2023","February","0.52333333333333332","ROOSEVELT S4 Cholla","R-CRS","11.1",705,75,8.23,1318,7.96,-96.5,0.123
2023-03-07,"2023","March","0.43872685185185184","ROOSEVELT S1 Marina","R-M","12.1",706.2,116.1,12.44,1326,8.48,-135.7,0.048
2023-03-07,"2023","March","0.43896990740740738","ROOSEVELT S1 Marina","R-M","12.1",706.2,116.3,12.44,1325,8.48,-135.8,0.541
2023-03-07,"2023","March","0.43915509259259261","ROOSEVELT S1 Marina","R-M","12.1",706.2,116.5,12.48,1325,8.49,-135.9,1.104
2023-03-07,"2023","March","0.4397685185185185","ROOSEVELT S1 Marina","R-M","12.1",706.2,116.5,12.47,1325,8.48,-135.8,1.095
2023-03-07,"2023","March","0.44","ROOSEVELT S1 Marina","R-M","12.1",706.2,116.8,12.5,1325,8.48,-135.8,1.532
2023-03-07,"2023","March","0.44039351851851855","ROOSEVELT S1 Marina","R-M","11.9",706.2,113.6,12.21,1325,8.42,-132.3,2.103
2023-03-07,"2023","March","0.44062499999999999","ROOSEVELT S1 Marina","R-M","11.8",706.2,108.8,11.74,1328,8.34,-127.8,2.591
2023-03-07,"2023","March","0.44120370370370371","ROOSEVELT S1 Marina","R-M","11.9",706.2,110.2,11.86,1326,8.39,-130.3,2.05
2023-03-07,"2023","March","0.4415972222222222","ROOSEVELT S1 Marina","R-M","11.7",706.1,105.8,11.42,1329,8.29,-125.1,2.56
2023-03-07,"2023","March","0.44226851851851851","ROOSEVELT S1 Marina","R-M","11.6",706,100.3,10.87,1335,8.2,-119.9,3.103
2023-03-07,"2023","March","0.44270833333333331","ROOSEVELT S1 Marina","R-M","11.4",706,95.4,10.37,1340,8.09,-113.4,3.545
2023-03-07,"2023","March","0.44322916666666662","ROOSEVELT S1 Marina","R-M","11.2",706,90.5,9.9,1341,8.02,-109.5,4.016
2023-03-07,"2023","March","0.44363425925925926","ROOSEVELT S1 Marina","R-M","11",706,88.8,9.76,1333,8.01,-108.9,4.64
2023-03-07,"2023","March","0.44394675925925925","ROOSEVELT S1 Marina","R-M","10.9",706,88.7,9.75,1332,8.01,-109.2,5.061
2023-03-07,"2023","March","0.44438657407407406","ROOSEVELT S1 Marina","R-M","10.7",705.9,86.3,9.54,1327,7.98,-107.3,6.072
2023-03-07,"2023","March","0.44466435185185182","ROOSEVELT S1 Marina","R-M","10.7",706,84.9,9.4,1321,7.96,-106.1,7.062
2023-03-07,"2023","March","0.44505787037037042","ROOSEVELT S1 Marina","R-M","10.6",705.9,84.1,9.31,1320,7.94,-105.5,7.099
2023-03-07,"2023","March","0.44535879629629632","ROOSEVELT S1 Marina","R-M","10.6",705.9,83.4,9.24,1320,7.93,-104.7,8.11
2023-03-07,"2023","March","0.4456134259259259","ROOSEVELT S1 Marina","R-M","10.6",706,82.4,9.13,1321,7.91,-103.6,9.024
2023-03-07,"2023","March","0.44599537037037035","ROOSEVELT S1 Marina","R-M","10.6",705.9,80.7,8.95,1322,7.88,-101.6,10.088
2023-03-07,"2023","March","0.44627314814814811","ROOSEVELT S1 Marina","R-M","10.6",705.9,80.3,8.91,1321,7.87,-101.5,11.079
2023-03-07,"2023","March","0.44655092592592593","ROOSEVELT S1 Marina","R-M","10.5",705.9,80,8.88,1319,7.87,-101.3,12.082
2023-03-07,"2023","March","0.44681712962962966","ROOSEVELT S1 Marina","R-M","10.5",706.1,79.2,8.8,1319,7.86,-100.5,13.073
2023-03-07,"2023","March","0.44710648148148152","ROOSEVELT S1 Marina","R-M","10.5",706,78.4,8.71,1319,7.84,-99.6,14.024
2023-03-07,"2023","March","0.44763888888888892","ROOSEVELT S1 Marina","R-M","10.4",706,76.5,8.52,1319,7.81,-98,15.051
2023-03-07,"2023","March","0.4481944444444444","ROOSEVELT S1 Marina","R-M","10.4",706.1,74.3,8.27,1323,7.78,-96.2,16.121
2023-03-07,"2023","March","0.4488078703703704","ROOSEVELT S1 Marina","R-M","10.4",706.1,71.1,7.92,1334,7.74,-93.8,17.06
2023-03-07,"2023","March","0.44929398148148153","ROOSEVELT S1 Marina","R-M","10.4",706.1,66.5,7.41,1349,7.68,-90.6,18.1
2023-03-07,"2023","March","0.44979166666666665","ROOSEVELT S1 Marina","R-M","10.3",706.2,66.5,7.41,1350,7.68,-90.8,19.013
2023-03-07,"2023","March","0.45017361111111115","ROOSEVELT S1 Marina","R-M","10.3",706.2,66.5,7.42,1350,7.68,-90.9,20.025
2023-03-07,"2023","March","0.45047453703703705","ROOSEVELT S1 Marina","R-M","10.3",706.1,66.4,7.41,1350,7.68,-90.9,22.213
2023-03-07,"2023","March","0.45071759259259259","ROOSEVELT S1 Marina","R-M","10.3",706.2,66.4,7.4,1352,7.68,-90.8,24.062
2023-03-07,"2023","March","0.45091435185185186","ROOSEVELT S1 Marina","R-M","10.3",706.2,66.2,7.38,1354,7.68,-90.6,26.141
2023-03-07,"2023","March","0.45120370370370372","ROOSEVELT S1 Marina","R-M","10.3",706.2,65.9,7.34,1354,7.68,-90.5,28.147
2023-03-07,"2023","March","0.45140046296296293","ROOSEVELT S1 Marina","R-M","10.3",706.2,65.6,7.32,1353,7.67,-90.4,29.442
2023-03-07,"2023","March","0.45287037037037042","ROOSEVELT S1 Marina","R-M","12.4",706,111.7,11.89,1325,8.42,-132.3,0.059
2023-03-07,"2023","March","0.41225694444444444","ROOSEVELT S2 Windy Hill","R-WH","12.5",706.2,112.2,11.91,1226,8.35,-128.7,0.155
2023-03-07,"2023","March","0.41274305555555557","ROOSEVELT S2 Windy Hill","R-WH","12.5",706.3,112,11.89,1226,8.35,-128.4,0.526
2023-03-07,"2023","March","0.41310185185185189","ROOSEVELT S2 Windy Hill","R-WH","12.4",706.2,110.3,11.74,1230,8.31,-126.3,1.065
2023-03-07,"2023","March","0.4135416666666667","ROOSEVELT S2 Windy Hill","R-WH","12.3",706.3,108.6,11.58,1231,8.27,-124.2,1.567
2023-03-07,"2023","March","0.41394675925925922","ROOSEVELT S2 Windy Hill","R-WH","12.2",706.2,106.6,11.4,1230,8.24,-122.1,2.047
2023-03-07,"2023","March","0.41454861111111113","ROOSEVELT S2 Windy Hill","R-WH","12.1",706.2,104.9,11.24,1230,8.21,-120.8,2.475
2023-03-07,"2023","March","0.41479166666666667","ROOSEVELT S2 Windy Hill","R-WH","12",706.2,104.4,11.22,1233,8.21,-120.3,2.563
2023-03-07,"2023","March","0.4152777777777778","ROOSEVELT S2 Windy Hill","R-WH","11.9",706.2,103.1,11.1,1234,8.19,-119.2,3.029
2023-03-07,"2023","March","0.41563657407407412","ROOSEVELT S2 Windy Hill","R-WH","11.9",706.2,102.2,11.01,1235,8.17,-118.4,3.523
2023-03-07,"2023","March","0.41620370370370369","ROOSEVELT S2 Windy Hill","R-WH","11.5",706.2,94.4,10.26,1244,8.03,-110.4,4.059
2023-03-07,"2023","March","0.41668981481481482","ROOSEVELT S2 Windy Hill","R-WH","11.2",706.2,91.7,10.03,1231,7.97,-107.2,4.538
2023-03-07,"2023","March","0.417025462962963","ROOSEVELT S2 Windy Hill","R-WH","11",706.2,89.5,9.83,1248,7.94,-105.1,5.015
2023-03-07,"2023","March","0.41758101851851853","ROOSEVELT S2 Windy Hill","R-WH","11",706.2,88.4,9.71,1253,7.93,-104.7,5.103
2023-03-07,"2023","March","0.41788194444444443","ROOSEVELT S2 Windy Hill","R-WH","10.9",706.1,86.8,9.57,1269,7.9,-103.2,6.009
2023-03-07,"2023","March","0.41853009259259261","ROOSEVELT S2 Windy Hill","R-WH","10.7",706.1,83.9,9.28,1279,7.86,-100.7,7.018
2023-03-07,"2023","March","0.41892361111111115","ROOSEVELT S2 Windy Hill","R-WH","10.6",706.2,82.4,9.13,1288,7.83,-99.1,8.066
2023-03-07,"2023","March","0.41922453703703705","ROOSEVELT S2 Windy Hill","R-WH","10.6",706.1,81.3,9.01,1293,7.82,-98.5,9.023
2023-03-07,"2023","March","0.41944444444444445","ROOSEVELT S2 Windy Hill","R-WH","10.6",706.1,80.7,8.95,1297,7.81,-98.2,10.035
2023-03-07,"2023","March","0.41978009259259258","ROOSEVELT S2 Windy Hill","R-WH","10.5",706.2,79,8.77,1305,7.79,-96.7,11.091
2023-03-07,"2023","March","0.42026620370370371","ROOSEVELT S2 Windy Hill","R-WH","10.5",706,75.8,8.43,1328,7.74,-94.2,12.202
2023-03-07,"2023","March","0.42062500000000003","ROOSEVELT S2 Windy Hill","R-WH","10.5",706.1,74.1,8.24,1340,7.72,-92.9,13.009
2023-03-07,"2023","March","0.4209606481481481","ROOSEVELT S2 Windy Hill","R-WH","10.4",706,72.7,8.08,1340,7.71,-92.1,14.055
2023-03-07,"2023","March","0.42108796296296297","ROOSEVELT S2 Windy Hill","R-WH","10.4",706.1,72.4,8.06,1340,7.7,-92,15.079
2023-03-07,"2023","March","0.4211805555555555","ROOSEVELT S2 Windy Hill","R-WH","10.4",706.1,72.2,8.03,1339,7.7,-92,15.073
2023-03-07,"2023","March","0.4214236111111111","ROOSEVELT S2 Windy Hill","R-WH","10.4",706,71.8,7.99,1339,7.7,-91.8,16.035
2023-03-07,"2023","March","0.42148148148148151","ROOSEVELT S2 Windy Hill","R-WH","10.4",706,71.8,7.99,1339,7.7,-91.8,16.053
2023-03-07,"2023","March","0.42170138888888892","ROOSEVELT S2 Windy Hill","R-WH","10.4",706,71.5,7.96,1338,7.7,-91.7,17.02
2023-03-07,"2023","March","0.42184027777777783","ROOSEVELT S2 Windy Hill","R-WH","10.4",705.9,71.3,7.94,1338,7.7,-91.6,18.007
2023-03-07,"2023","March","0.42216435185185186","ROOSEVELT S2 Windy Hill","R-WH","10.4",706.1,71,7.91,1338,7.7,-91.5,19.033
2023-03-07,"2023","March","0.42248842592592589","ROOSEVELT S2 Windy Hill","R-WH","10.4",705.9,70.8,7.88,1337,7.69,-91.4,20.076
2023-03-07,"2023","March","0.42263888888888884","ROOSEVELT S2 Windy Hill","R-WH","10.4",706,70.4,7.84,1337,7.69,-91.2,21.441
2023-03-07,"2023","March","0.4239236111111111","ROOSEVELT S2 Windy Hill","R-WH","12.6",706,113.7,12.04,1226,8.38,-129.9,0.143
2023-03-07,"2023","March","0.46186342592592594","ROOSEVELT S3 Dam","R-D","12",705.9,110.6,11.87,1312,8.44,-133.2,0.115
2023-03-07,"2023","March","0.46226851851851852","ROOSEVELT S3 Dam","R-D","11.7",705.9,110.4,11.91,1313,8.44,-133.3,0.583
2023-03-07,"2023","March","0.46259259259259261","ROOSEVELT S3 Dam","R-D","11.6",705.9,109.6,11.87,1314,8.43,-132.8,1.109
2023-03-07,"2023","March","0.46305555555555555","ROOSEVELT S3 Dam","R-D","11.5",706,108.6,11.79,1316,8.42,-131.9,2.016
2023-03-07,"2023","March","0.46346064814814819","ROOSEVELT S3 Dam","R-D","11.4",705.9,107.4,11.68,1317,8.39,-130.6,2.57
2023-03-07,"2023","March","0.46378472222222222","ROOSEVELT S3 Dam","R-D","11.4",705.9,107.2,11.66,1317,8.39,-130.4,3.097
2023-03-07,"2023","March","0.46401620370370367","ROOSEVELT S3 Dam","R-D","11.4",705.9,107.1,11.66,1318,8.39,-130.3,3.556
2023-03-07,"2023","March","0.46438657407407408","ROOSEVELT S3 Dam","R-D","11.4",705.9,106.7,11.61,1319,8.38,-129.7,4.118
2023-03-07,"2023","March","0.46467592592592594","ROOSEVELT S3 Dam","R-D","11.4",705.8,106.2,11.57,1319,8.37,-129.2,4.542
2023-03-07,"2023","March","0.46489583333333334","ROOSEVELT S3 Dam","R-D","11.3",705.8,105.4,11.49,1319,8.35,-128.4,5.089
2023-03-07,"2023","March","0.46520833333333328","ROOSEVELT S3 Dam","R-D","11.3",705.9,103.8,11.33,1320,8.32,-126.6,6.044
2023-03-07,"2023","March","0.46543981481481483","ROOSEVELT S3 Dam","R-D","11.2",705.9,102.7,11.22,1320,8.31,-125.9,7.104
2023-03-07,"2023","March","0.46584490740740742","ROOSEVELT S3 Dam","R-D","11.1",705.9,97.4,10.68,1321,8.21,-120,8.105
2023-03-07,"2023","March","0.46645833333333336","ROOSEVELT S3 Dam","R-D","11",705.9,93.9,10.31,1321,8.15,-116.8,9.046
2023-03-07,"2023","March","0.46686342592592589","ROOSEVELT S3 Dam","R-D","10.9",705.8,89.4,9.85,1320,8.06,-111.7,10.038
2023-03-07,"2023","March","0.46734953703703702","ROOSEVELT S3 Dam","R-D","10.7",705.9,83.9,9.28,1317,7.95,-106,11.069
2023-03-07,"2023","March","0.46766203703703701","ROOSEVELT S3 Dam","R-D","10.7",705.9,82.5,9.13,1315,7.92,-104.3,12.037
2023-03-07,"2023","March","0.46792824074074074","ROOSEVELT S3 Dam","R-D","10.6",705.9,81.7,9.05,1314,7.92,-103.8,13.035
2023-03-07,"2023","March","0.46810185185185182","ROOSEVELT S3 Dam","R-D","10.6",705.9,81.6,9.04,1314,7.92,-103.9,14.129
2023-03-07,"2023","March","0.46834490740740736","ROOSEVELT S3 Dam","R-D","10.6",705.9,81,8.98,1313,7.91,-103.3,15.059
2023-03-07,"2023","March","0.46861111111111109","ROOSEVELT S3 Dam","R-D","10.5",705.9,79.8,8.87,1311,7.88,-102,16.144
2023-03-07,"2023","March","0.46907407407407403","ROOSEVELT S3 Dam","R-D","10.4",705.9,77.6,8.64,1310,7.84,-99.6,18.165
2023-03-07,"2023","March","0.46921296296296294","ROOSEVELT S3 Dam","R-D","10.4",705.9,77.2,8.59,1310,7.84,-99.3,19.046
2023-03-07,"2023","March","0.46967592592592594","ROOSEVELT S3 Dam","R-D","10.3",705.9,73.2,8.16,1320,7.77,-95.7,20.097
2023-03-07,"2023","March","0.47016203703703702","ROOSEVELT S3 Dam","R-D","10.3",705.9,71.2,7.94,1328,7.74,-94.2,22.016
2023-03-07,"2023","March","0.47047453703703707","ROOSEVELT S3 Dam","R-D","10.3",705.7,69.1,7.71,1338,7.71,-92.6,24.159
2023-03-07,"2023","March","0.47083333333333338","ROOSEVELT S3 Dam","R-D","10.3",705.9,67.7,7.55,1346,7.7,-91.7,26.101
2023-03-07,"2023","March","0.47112268518518513","ROOSEVELT S3 Dam","R-D","10.3",705.8,67,7.48,1347,7.69,-91.4,28.038
2023-03-07,"2023","March","0.47131944444444446","ROOSEVELT S3 Dam","R-D","10.3",705.7,66.7,7.45,1349,7.69,-91.2,29.436
2023-03-07,"2023","March","0.47269675925925925","ROOSEVELT S3 Dam","R-D","11.8",705.6,109.2,11.77,1312,8.4,-131,0.194
2023-03-07,"2023","March","0.48643518518518519","ROOSEVELT S4 Cholla","R-CRS","13.7",705.6,142.1,14.7,1131,8.84,-156.2,0.113
2023-03-07,"2023","March","0.48754629629629626","ROOSEVELT S4 Cholla","R-CRS","12.8",705.6,142.1,14.99,1128,8.84,-156.3,0.524
2023-03-07,"2023","March","0.48853009259259261","ROOSEVELT S4 Cholla","R-CRS","12.2",705.5,126.8,13.57,1095,8.69,-147.6,1.012
2023-03-07,"2023","March","0.48901620370370374","ROOSEVELT S4 Cholla","R-CRS","12",705.5,122.3,13.13,1083,8.62,-143.6,1.506
2023-03-07,"2023","March","0.48946759259259259","ROOSEVELT S4 Cholla","R-CRS","11.9",705.3,118.1,12.73,1074,8.57,-140.5,2.074
2023-03-07,"2023","March","0.48983796296296295","ROOSEVELT S4 Cholla","R-CRS","11.8",705.5,116,12.51,1072,8.54,-138.8,2.518
2023-03-07,"2023","March","0.4904513888888889","ROOSEVELT S4 Cholla","R-CRS","11.6",705.5,111,12.03,1068,8.47,-134.8,3.123
2023-03-07,"2023","March","0.49081018518518515","ROOSEVELT S4 Cholla","R-CRS","11.4",705.6,108.1,11.78,1061,8.4,-131.1,3.561
2023-03-07,"2023","March","0.49129629629629629","ROOSEVELT S4 Cholla","R-CRS","10.9",705.4,101.8,11.2,1041,8.29,-124.9,4.043
2023-03-07,"2023","March","0.49160879629629628","ROOSEVELT S4 Cholla","R-CRS","10.8",705.5,98.1,10.83,1069,8.21,-120.1,4.595
2023-03-07,"2023","March","0.49199074074074073","ROOSEVELT S4 Cholla","R-CRS","10.5",705.5,89.6,9.98,1130,8.03,-110.2,5.136
2023-03-07,"2023","March","0.49225694444444446","ROOSEVELT S4 Cholla","R-CRS","10.4",705.5,86.7,9.65,1204,7.97,-107,6.096
2023-03-07,"2023","March","0.49234953703703704","ROOSEVELT S4 Cholla","R-CRS","10.4",705.4,86,9.58,1203,7.96,-106.4,6.11
2023-03-07,"2023","March","0.49249999999999999","ROOSEVELT S4 Cholla","R-CRS","10.4",705.4,85.2,9.49,1216,7.96,-106.1,7.121
2023-03-07,"2023","March","0.49287037037037035","ROOSEVELT S4 Cholla","R-CRS","10.4",705.5,80.7,8.99,1236,7.87,-101.3,8.085
2023-03-07,"2023","March","0.49315972222222221","ROOSEVELT S4 Cholla","R-CRS","10.4",705.5,79.4,8.85,1247,7.86,-100.8,9.061
2023-03-07,"2023","March","0.49355324074074075","ROOSEVELT S4 Cholla","R-CRS","10.5",705.4,77.2,8.58,1301,7.82,-98.6,10.037
2023-03-07,"2023","March","0.49402777777777779","ROOSEVELT S4 Cholla","R-CRS","10.5",705.4,75.4,8.38,1335,7.8,-97.6,11.118
2023-03-07,"2023","March","0.49436342592592591","ROOSEVELT S4 Cholla","R-CRS","10.5",705.4,74.3,8.27,1337,7.79,-96.7,12.095
2023-03-07,"2023","March","0.49469907407407404","ROOSEVELT S4 Cholla","R-CRS","10.5",705.5,73.4,8.16,1339,7.77,-95.9,13.023
2023-03-07,"2023","March","0.49542824074074071","ROOSEVELT S4 Cholla","R-CRS","10.4",705.3,72.1,8.03,1344,7.76,-94.9,15.199
2023-03-07,"2023","March","0.49572916666666672","ROOSEVELT S4 Cholla","R-CRS","10.4",705.4,71.7,7.98,1347,7.75,-94.6,15.962
2023-03-07,"2023","March","0.4962037037037037","ROOSEVELT S4 Cholla","R-CRS","10.4",705.3,70.9,7.9,1349,7.74,-93.9,18.194
2023-03-07,"2023","March","0.49648148148148147","ROOSEVELT S4 Cholla","R-CRS","10.4",705.3,70.6,7.87,1349,7.73,-93.7,19.037
2023-03-07,"2023","March","0.4966782407407408","ROOSEVELT S4 Cholla","R-CRS","10.4",705.3,70.4,7.84,1350,7.73,-93.6,20.087
2023-03-07,"2023","March","0.49696759259259254","ROOSEVELT S4 Cholla","R-CRS","10.3",705.3,69.6,7.76,1349,7.72,-93,22.052
2023-03-07,"2023","March","0.49758101851851855","ROOSEVELT S4 Cholla","R-CRS","10.3",705.3,69.3,7.72,1349,7.72,-92.9,24.161
2023-03-07,"2023","March","0.49824074074074076","ROOSEVELT S4 Cholla","R-CRS","10.3",705.3,68.6,7.65,1350,7.71,-92.5,26.115
2023-03-07,"2023","March","0.49843750000000003","ROOSEVELT S4 Cholla","R-CRS","10.3",705.3,68.5,7.64,1351,7.71,-92.4,28.106
2023-03-07,"2023","March","0.49856481481481479","ROOSEVELT S4 Cholla","R-CRS","10.3",705.3,68.3,7.62,1352,7.71,-92.3,29.46
2023-03-07,"2023","March","0.50041666666666662","ROOSEVELT S4 Cholla","R-CRS","14.1",705.3,140.9,14.45,1129,8.78,-153.3,0.16
2023-04-11,"2023","April","0.47373842592592591","ROOSEVELT S1 Marina","R-M","20.9",704.5,134.9,12.02,922,8.81,-159,0.003
2023-04-11,"2023","April","0.47462962962962968","ROOSEVELT S1 Marina","R-M","21.2",704.4,134.9,11.96,924,8.79,-158.5,0.528
2023-04-11,"2023","April","0.47540509259259256","ROOSEVELT S1 Marina","R-M","19.5",704.4,133.1,12.19,919,8.81,-159,0.998
2023-04-11,"2023","April","0.4758680555555555","ROOSEVELT S1 Marina","R-M","18.2",704.5,135.4,12.75,921,8.84,-159.7,1.585
2023-04-11,"2023","April","0.47637731481481477","ROOSEVELT S1 Marina","R-M","17.5",704.4,134.4,12.81,924,8.82,-158.4,2.006
2023-04-11,"2023","April","0.47724537037037035","ROOSEVELT S1 Marina","R-M","15.9",704.4,119.8,11.81,896,8.65,-148.9,2.55
2023-04-11,"2023","April","0.47771990740740744","ROOSEVELT S1 Marina","R-M","14.9",704.5,102.7,10.37,785,8.39,-134.9,3.048
2023-04-11,"2023","April","0.47833333333333333","ROOSEVELT S1 Marina","R-M","14.3",704.4,90.4,9.24,744,8.12,-120.7,3.532
2023-04-11,"2023","April","0.4788425925925926","ROOSEVELT S1 Marina","R-M","13.9",704.4,82.9,8.56,717,7.95,-111.6,4.011
2023-04-11,"2023","April","0.47945601851851855","ROOSEVELT S1 Marina","R-M","13",704.5,76.9,8.09,679,7.84,-106,4.52
2023-04-11,"2023","April","0.47997685185185185","ROOSEVELT S1 Marina","R-M","12.7",704.5,74.9,7.92,697,7.8,-103.7,5.009
2023-04-11,"2023","April","0.48021990740740739","ROOSEVELT S1 Marina","R-M","12.5",704.4,74.5,7.92,722,7.8,-103.6,5.991
2023-04-11,"2023","April","0.48055555555555557","ROOSEVELT S1 Marina","R-M","12.6",704.4,74.6,7.9,804,7.8,-103.9,7.01
2023-04-11,"2023","April","0.48099537037037038","ROOSEVELT S1 Marina","R-M","12.7",704.4,75.7,8.01,893,7.85,-106.6,7.963
2023-04-11,"2023","April","0.48140046296296296","ROOSEVELT S1 Marina","R-M","12.5",704.4,78.1,8.29,957,7.94,-111.1,9.012
2023-04-11,"2023","April","0.48166666666666669","ROOSEVELT S1 Marina","R-M","12.4",704.4,78.2,8.32,977,7.94,-111.1,10.084
2023-04-11,"2023","April","0.48212962962962963","ROOSEVELT S1 Marina","R-M","12.4",704.5,77.9,8.3,980,7.93,-110.7,11.026
2023-04-11,"2023","April","0.48229166666666662","ROOSEVELT S1 Marina","R-M","12.4",704.4,77.9,8.29,981,7.93,-110.7,11.988
2023-04-11,"2023","April","0.48259259259259263","ROOSEVELT S1 Marina","R-M","12.3",704.4,77.5,8.28,992,7.92,-110.2,12.954
2023-04-11,"2023","April","0.48283564814814817","ROOSEVELT S1 Marina","R-M","12.2",704.4,77,8.23,996,7.91,-109.5,13.986
2023-04-11,"2023","April","0.48336805555555556","ROOSEVELT S1 Marina","R-M","12.2",704.4,76.5,8.18,995,7.9,-108.9,14.104
2023-04-11,"2023","April","0.48372685185185182","ROOSEVELT S1 Marina","R-M","12.1",704.4,76.5,8.2,1001,7.9,-108.9,15.065
2023-04-11,"2023","April","0.48390046296296302","ROOSEVELT S1 Marina","R-M","12",704.4,75.8,8.16,1014,7.88,-108,15.965
2023-04-11,"2023","April","0.4841550925925926","ROOSEVELT S1 Marina","R-M","11.6",704.4,73.8,7.99,1045,7.83,-105.4,16.954
2023-04-11,"2023","April","0.48447916666666663","ROOSEVELT S1 Marina","R-M","11.6",704.4,72.3,7.84,1072,7.8,-103.7,18.033
2023-04-11,"2023","April","0.48491898148148144","ROOSEVELT S1 Marina","R-M","11.5",704.4,71.4,7.75,1085,7.79,-103,19.072
2023-04-11,"2023","April","0.48515046296296299","ROOSEVELT S1 Marina","R-M","11.5",704.5,70.8,7.69,1091,7.78,-102.5,20.01
2023-04-11,"2023","April","0.48570601851851852","ROOSEVELT S1 Marina","R-M","11.3",704.4,68.7,7.49,1129,7.74,-100.5,22.057
2023-04-11,"2023","April","0.48615740740740737","ROOSEVELT S1 Marina","R-M","10.9",704.3,66,7.26,1187,7.68,-97.4,24.073
